4.388376209524248278e-05,5.704889072381522151e-05,7.021401935238796702e-05,8.776752419048496556e-05,7.899077177143645951e-05,1.140977814476304430e-04,1.184861576571546960e-04,1.316512862857274280e-04,1.316512862857274280e-04,1.184861576571546960e-04,1.097094052381062036e-04,9.654427660953345805e-05,1.184861576571546960e-04,1.492047911238244401e-04,1.535931673333486931e-04,1.755350483809699311e-04,1.755350483809699311e-04,1.843118008000184101e-04,1.667582959619214251e-04,1.623699197523971720e-04,2.018653056381154221e-04,2.633025725714548560e-04,2.720793249905033621e-04,3.115747108762216121e-04,2.676909487809791361e-04,4.037306112762308443e-04,3.642352253905125942e-04,4.125073636952792961e-04,4.563911257905217721e-04,4.871097592571915161e-04,6.407029265905402364e-04,7.504123318286463722e-04,9.786078947239074208e-04,9.698311423048588606e-04,1.395503634628710889e-03,1.742185355181126525e-03,2.115197332990687625e-03,3.001649327314585489e-03,4.155792270419463030e-03,5.388925985295776530e-03,7.565560585219803860e-03,1.088317299962013492e-02,1.559190067243965312e-02,2.446519736809768183e-02,3.800333797447998790e-02,6.288981945869200063e-02,1.091959652215918619e-01,2.078071670258112291e-01,4.445863937869015681e-01,2.178556708703798694e+00,2.176094829650255580e+00,4.463154140134541481e-01,2.062887888573158579e-01,1.084016691276679795e-01,6.220084439379669483e-02,3.838073832849907274e-02,2.381571768908809575e-02,1.606145692685874773e-02,1.092705676171537750e-02,7.806921276743637207e-03,5.573237786095795211e-03,3.997810726876590247e-03,2.997260951105061317e-03,2.123974085409735969e-03,1.645641078571593013e-03,1.448164149143001816e-03,1.044433537866771081e-03,8.996171229524708123e-04,7.899077177143646765e-04,5.836540358667250284e-04,5.485470261905310042e-04,4.914981354667157963e-04,3.949538588571823382e-04,3.949538588571823382e-04,3.510700967619398622e-04,3.159630870857458381e-04,2.501374439428821241e-04,3.027979584571731061e-04,2.545258201524064042e-04,1.887001770095426631e-04,2.106420580571639011e-04,1.930885532190669161e-04,1.492047911238244401e-04,2.106420580571639011e-04,1.667582959619214251e-04,1.623699197523971720e-04,1.360396624952516810e-04,9.654427660953345805e-05,1.579815435428729190e-04,1.228745338666789491e-04,1.097094052381062036e-04,1.140977814476304430e-04,1.448164149143001871e-04,7.899077177143645951e-05,1.053210290285819505e-04,9.654427660953345805e-05,7.021401935238796702e-05,7.899077177143645951e-05,8.337914798096071254e-05,5.266051451429097527e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170233655873133514e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170233655873133514e-07,1.170233655873133514e-07,0.000000000000000000e+00,1.170233655873133514e-07,0.000000000000000000e+00,2.340467311746267029e-07,0.000000000000000000e+00,1.170233655873133514e-07,1.170233655873133514e-07,2.340467311746267029e-07,0.000000000000000000e+00,3.510700967619400808e-07,4.680934623492534057e-07,3.510700967619400808e-07,2.340467311746267029e-07,7.021401935238801615e-07,7.021401935238801615e-07,9.361869246985068114e-07,2.457490677333580354e-06,2.106420580571640485e-06,1.989397214984327054e-06,5.500098182603727438e-06,7.957588859937308215e-06,3.721343025676564475e-05,2.936116242585691993e-04,8.286459624247334566e-02,8.308296184265927253e-02,3.043777738926020638e-04,3.417082275149549978e-05,8.776752419048500960e-06,5.149028085841787569e-06,2.457490677333580354e-06,1.872373849397013623e-06,1.404280387047760323e-06,8.191635591111934865e-07,7.021401935238801615e-07,7.021401935238801615e-07,2.340467311746267029e-07,4.680934623492534057e-07,1.170233655873133514e-07,1.170233655873133514e-07,0.000000000000000000e+00,4.680934623492534057e-07,2.340467311746267029e-07,0.000000000000000000e+00,1.170233655873133514e-07,1.170233655873133514e-07,2.340467311746267029e-07,2.340467311746267029e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.340467311746267029e-07,1.170233655873133514e-07,2.340467311746267029e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.669232286933802656e-02,9.183993731292351692e-02,1.187319067248881338e-01,1.501877873947579656e-01,1.749733362261509384e-01,2.028483019090489836e-01,2.290381311274896914e-01,2.557194584813971550e-01,2.826816419127141655e-01,3.167354412986223555e-01,3.507892406845304900e-01,3.907410176960393056e-01,4.325183592107101904e-01,4.644657380160467364e-01,5.147389758723565079e-01,5.554631070967416262e-01,6.029979981983082382e-01,6.631011987639523486e-01,7.114084440783953189e-01,7.983334000366517635e-01,8.752879652468690264e-01,9.587724342568583191e-01,1.045697390215114764e+00,1.151299275321106208e+00,1.267082193233194154e+00,1.388060948577358733e+00,1.549482979068498745e+00,1.650731594974642169e+00,1.839396664974508822e+00,1.990216378543438136e+00,2.167085493292103759e+00,2.357154843679018175e+00,2.559090363336486096e+00,2.710612217098939070e+00,2.892817597318386280e+00,3.031349857500647893e+00,3.187365408501654063e+00,3.311433580697323631e+00,3.365287733540605064e+00,3.402852233894132716e+00,3.394777621668608081e+00,3.360091896108528431e+00,3.247819679164059892e+00,3.168407623276509266e+00,3.048341650183925555e+00,2.880740785989775343e+00,2.704363169376576614e+00,2.538096371550122132e+00,2.360665544646637581e+00,2.179232518640066729e+00,1.986846105614523683e+00,1.819526097497782935e+00,1.663229690419367302e+00,1.527927275127315632e+00,1.407299589879912993e+00,1.250511684666030465e+00,1.148841784643772623e+00,1.048646379027915021e+00,9.556830174053532190e-01,8.725496184921258669e-01,7.941907728948608414e-01,7.347194985033881354e-01,6.598713538737425166e-01,6.108619683657756649e-01,5.498459855485505754e-01,5.112984889240894670e-01,4.711360698545235537e-01,4.254267432561189555e-01,3.934793644507824095e-01,3.585829968326456063e-01,3.205269983436512815e-01,2.806454353514948874e-01,2.568428827910353429e-01,2.293892012242516321e-01,2.022163757348774682e-01,1.749031222067985447e-01,1.537687023817297383e-01,1.169063422217260367e-01,9.071651300328531509e-02,4.599018267581415215e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.106420580571640149e-03,7.442686051353128787e-03,1.320023563824894441e-02,2.106420580571640236e-02,2.780475166354565153e-02,3.489636761813683791e-02,4.381354807589011441e-02,5.904999027535830919e-02,6.550968005577800790e-02,8.137804842941770422e-02,9.464849808701902845e-02,1.117807188090017001e-01,1.243490282730791568e-01,1.498367172979959971e-01,1.765180446519034330e-01,1.923161990061907356e-01,2.270019245662704133e-01,2.589493033716069870e-01,2.988308663637633256e-01,3.413103480719580918e-01,3.929176522959632600e-01,4.511952883584453011e-01,5.021706664082790095e-01,5.851636372828016297e-01,6.767227185183155580e-01,7.854842344951645794e-01,8.936138242978420854e-01,1.056791205272791911e+00,1.222636718983132420e+00,1.394029140222311502e+00,1.671234088625539238e+00,1.927023761126288814e+00,2.297964425364954710e+00,2.684001103764384055e+00,3.211167961062113108e+00,3.833123744485566142e+00,4.571705014053335070e+00,5.491227811492208843e+00,6.571751355306107989e+00,7.506229738867039813e+00,7.509389369737896835e+00,6.567187444048202316e+00,5.497968357350037749e+00,4.561875051344000731e+00,3.805248778802667875e+00,3.208218972249312628e+00,2.698043907634861682e+00,2.258082862372798427e+00,1.935309015409870659e+00,1.641884628536241175e+00,1.405122955279988650e+00,1.199466092596844335e+00,1.041063264937856836e+00,9.035842150458812672e-01,7.769883381535256373e-01,6.688587483508481313e-01,5.855849213989159363e-01,5.044877290469078623e-01,4.497207939520451725e-01,3.893367373089914873e-01,3.465763995233872019e-01,2.951797373574391870e-01,2.655494211907314384e-01,2.240529357534701282e-01,1.985652467285532741e-01,1.676008641941501565e-01,1.406386807628331737e-01,1.310895741309084095e-01,1.127637150799351284e-01,9.282293358385694526e-02,8.165890450682725121e-02,6.522882397836846091e-02,5.785635194636771367e-02,4.781574717897622839e-02,3.826664054705146423e-02,2.731325352807893389e-02,1.973013943802102987e-02,1.376194779306804880e-02,6.951187915886412882e-03,1.193638328990596171e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.123974085409737270e-03,3.247398395047945176e-03,5.143176917562421180e-03,6.389475761067308496e-03,7.548007080381710643e-03,8.566110360991335826e-03,1.044433537866771601e-02,1.147999216411543962e-02,1.284916554148700547e-02,1.523644219946819652e-02,1.604390342202065972e-02,1.797478895421132997e-02,1.974769294285912483e-02,2.102909879604020899e-02,2.371478503626904891e-02,2.527704696685968005e-02,2.956010214735535144e-02,3.147343417470792326e-02,3.451019051169870733e-02,3.761716086804187120e-02,4.111030833082317953e-02,4.676253688869041331e-02,5.002748878857645604e-02,5.748772834476768151e-02,5.917286480922499120e-02,7.242576096198823088e-02,8.362489704869410789e-02,9.457828406766664864e-02,1.055316710866391755e-01,1.170467702604308102e-01,1.333364227501848132e-01,1.500473593560531782e-01,1.687593955134645551e-01,1.871379150789521384e-01,2.154341648779644902e-01,2.438181822011673550e-01,2.743086201049418360e-01,3.170689578905461214e-01,3.643054394098651505e-01,4.244086399755093164e-01,4.970625965003928060e-01,5.808103680829536097e-01,6.830068732503543627e-01,8.030552928380997324e-01,9.356895753947606087e-01,1.097023838361710135e+00,1.270294484618565756e+00,1.373421325542385496e+00,1.269118399794413099e+00,4.411897906007300474e-01,4.387322999233964627e-01,1.260253879851174208e+00,1.374825605929433259e+00,1.267292835291251141e+00,1.107801690332301803e+00,9.415173390010088683e-01,8.010717467913947010e-01,6.805493825730207780e-01,5.789321430652771827e-01,5.006786184970407616e-01,4.247597100722712571e-01,3.683251920177893490e-01,3.196142160920701913e-01,2.769767528403325740e-01,2.468549385381581251e-01,2.145038291215453641e-01,1.911050071723620625e-01,1.676359712038263672e-01,1.510128021221484873e-01,1.326167290518228403e-01,1.155898293588687592e-01,1.055141175818010701e-01,9.406923242736182911e-02,8.106208534233194651e-02,7.030178687657849534e-02,5.992766551726316088e-02,5.387170634811969810e-02,4.909715303215730908e-02,4.662210884998563287e-02,4.161935997112799213e-02,3.844217559543243456e-02,3.519477720038449026e-02,3.238621642628896485e-02,2.912126452640292559e-02,2.531215397653587690e-02,2.308285886209755777e-02,2.118708033958308090e-02,1.985301397188770842e-02,1.841362657516375581e-02,1.562261930590633056e-02,1.476249756883957730e-02,1.281405853181081037e-02,1.162042020282021484e-02,9.689534670629544599e-03,8.109719235200815030e-03,7.179383478781673281e-03,7.074062449753091425e-03,5.002748878857645083e-03,3.264951899886042296e-03,2.088867075733543029e-03
8.074612225524617770e+00,3.982539177667445784e+01,9.689534670629541324e+01,1.067253094156297237e+02,2.037610841606299061e+01,1.421272179731037397e+02,9.219100740968541174e+01,0.000000000000000000e+00,1.585713413054330090e+02,9.778144763052254120e+02,1.382275313382721151e+03,0.000000000000000000e+00,1.994667947370378670e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.329825440926487317e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.801864463069881367e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.284076092337051250e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.772515002980583176e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.792174928399251712e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.076151125336046334e+03,3.380390130794038214e+03,1.186610543962689462e+03,9.261867461846822636e+00,1.714779546809357498e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.723715876545115862e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.708576010537720347e+00,4.018769611653280727e+00,1.843820148193709541e+00,6.427756444418231752e+01,0.000000000000000000e+00,7.920871608750633186e+01,2.764550626765444008e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.568152184674105598e+01,0.000000000000000000e+00,1.291937956083939569e-02,1.955628952610452131e+01,0.000000000000000000e+00,4.075221683212600920e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.344995881947765426e+00,7.545030005961170616e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.584349856798507972e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.480437320998130599e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.431287507451459533e+04,4.181244852434704626e+03,5.710190230842629535e+04,9.901089510938288004e+04,8.123586504022909503e+04,6.573296063731858158e+04,3.619883767712362896e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.532992514483412378e+04,3.216434012513547787e+05,8.302667360381191247e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
