-7.646819949150085449e-01,-7.519740051031112982e-01,-7.392660152912139404e-01,-7.265580254793166937e-01,-7.138500356674194469e-01,-7.011420458555222002e-01,-6.884340560436248424e-01,-6.757260662317275957e-01,-6.630180764198303489e-01,-6.503100866079329911e-01,-6.376020967960357444e-01,-6.248941069841384977e-01,-6.121861171722411399e-01,-5.994781273603438931e-01,-5.867701375484466464e-01,-5.740621477365493996e-01,-5.613541579246521529e-01,-5.486461681127547951e-01,-5.359381783008575484e-01,-5.232301884889603016e-01,-5.105221986770629439e-01,-4.978142088651656971e-01,-4.851062190532684504e-01,-4.723982292413711481e-01,-4.596902394294738459e-01,-4.469822496175765991e-01,-4.342742598056792969e-01,-4.215662699937820501e-01,-4.088582801818847479e-01,-3.961502903699875011e-01,-3.834423005580901989e-01,-3.707343107461929521e-01,-3.580263209342956499e-01,-3.453183311223983476e-01,-3.326103413105011009e-01,-3.199023514986037986e-01,-3.071943616867065519e-01,-2.944863718748092496e-01,-2.817783820629120028e-01,-2.690703922510147006e-01,-2.563624024391174538e-01,-2.436544126272200961e-01,-2.309464228153228493e-01,-2.182384330034256026e-01,-2.055304431915283558e-01,-1.928224533796309981e-01,-1.801144635677337513e-01,-1.674064737558365046e-01,-1.546984839439391468e-01,-1.419904941320419001e-01,-1.292825043201446533e-01,-1.165745145082474066e-01,-1.038665246963500488e-01,-9.115853488445280206e-02,-7.845054507255555531e-02,-6.574255526065830857e-02,-5.303456544876095080e-02,-4.032657563686370406e-02,-2.761858582496645731e-02,-1.491059601306909954e-02,-2.202606201171852796e-03,1.050538361072539395e-02,2.321337342262264070e-02,3.592136323451999846e-02,4.862935304641724521e-02,6.133734285831449196e-02,7.404533267021184972e-02,8.675332248210909647e-02,9.946131229400634322e-02,1.121693021059035900e-01,1.248772919178009477e-01,1.375852817296981945e-01,1.502932715415954412e-01,1.630012613534927990e-01,1.757092511653900457e-01,1.884172409772872925e-01,2.011252307891845392e-01,2.138332206010818970e-01,2.265412104129791437e-01,2.392492002248765015e-01,2.519571900367736372e-01,2.646651798486709950e-01,2.773731696605683528e-01,2.900811594724654885e-01,3.027891492843628463e-01,3.154971390962599820e-01,3.282051289081573398e-01,3.409131187200546975e-01,3.536211085319518332e-01,3.663290983438491910e-01,3.790370881557465488e-01,3.917450779676436845e-01,4.044530677795410423e-01,4.171610575914384000e-01,4.298690474033355358e-01,4.425770372152328935e-01,4.552850270271302513e-01,4.679930168390273870e-01,4.807010066509247448e-01,4.934089964628218805e-01,5.061169862747192383e-01
-2.889230012893676758e+00,-2.824365713596344030e+00,-2.759501414299011302e+00,-2.694637115001678573e+00,-2.629772815704345845e+00,-2.564908516407013117e+00,-2.500044217109680389e+00,-2.435179917812347217e+00,-2.370315618515014489e+00,-2.305451319217681760e+00,-2.240587019920349032e+00,-2.175722720623016304e+00,-2.110858421325683576e+00,-2.045994122028350848e+00,-1.981129822731018120e+00,-1.916265523433685170e+00,-1.851401224136352441e+00,-1.786536924839019713e+00,-1.721672625541686985e+00,-1.656808326244354035e+00,-1.591944026947021307e+00,-1.527079727649688579e+00,-1.462215428352355850e+00,-1.397351129055023122e+00,-1.332486829757690394e+00,-1.267622530460357444e+00,-1.202758231163024716e+00,-1.137893931865691988e+00,-1.073029632568359260e+00,-1.008165333271026531e+00,-9.433010339736935812e-01,-8.784367346763608531e-01,-8.135724353790281249e-01,-7.487081360816953968e-01,-6.838438367843626686e-01,-6.189795374870299405e-01,-5.541152381896972123e-01,-4.892509388923644842e-01,-4.243866395950313120e-01,-3.595223402976985838e-01,-2.946580410003658557e-01,-2.297937417030331275e-01,-1.649294424057003994e-01,-1.000651431083676712e-01,-3.520084381103494309e-02,2.966345548629778506e-02,9.452775478363051320e-02,1.593920540809632413e-01,2.242563533782959695e-01,2.891206526756291417e-01,3.539849519729618699e-01,4.188492512702945980e-01,4.837135505676273262e-01,5.485778498649600543e-01,6.134421491622927824e-01,6.783064484596255106e-01,7.431707477569582387e-01,8.080350470542909669e-01,8.728993463516236950e-01,9.377636456489568673e-01,1.002627944946289595e+00,1.067492244243622324e+00,1.132356543540955052e+00,1.197220842838287780e+00,1.262085142135620508e+00,1.326949441432953236e+00,1.391813740730285964e+00,1.456678040027618692e+00,1.521542339324951421e+00,1.586406638622284149e+00,1.651270937919616877e+00,1.716135237216949605e+00,1.780999536514282333e+00,1.845863835811615061e+00,1.910728135108947789e+00,1.975592434406281406e+00,2.040456733703614134e+00,2.105321033000946862e+00,2.170185332298279590e+00,2.235049631595612318e+00,2.299913930892945046e+00,2.364778230190277775e+00,2.429642529487610503e+00,2.494506828784943231e+00,2.559371128082275959e+00,2.624235427379608687e+00,2.689099726676941415e+00,2.753964025974274143e+00,2.818828325271606872e+00,2.883692624568939600e+00,2.948556923866272328e+00,3.013421223163605056e+00,3.078285522460937784e+00,3.143149821758270512e+00,3.208014121055603241e+00,3.272878420352935969e+00,3.337742719650268697e+00,3.402607018947602313e+00,3.467471318244935041e+00,3.532335617542267769e+00,3.597199916839599609e+00
-3.125610053539276123e-01,-3.063212454319000355e-01,-3.000814855098724587e-01,-2.938417255878448264e-01,-2.876019656658172496e-01,-2.813622057437896729e-01,-2.751224458217620961e-01,-2.688826858997345193e-01,-2.626429259777068870e-01,-2.564031660556793102e-01,-2.501634061336517334e-01,-2.439236462116241566e-01,-2.376838862895965521e-01,-2.314441263675689475e-01,-2.252043664455413707e-01,-2.189646065235137939e-01,-2.127248466014862172e-01,-2.064850866794586126e-01,-2.002453267574310081e-01,-1.940055668354034313e-01,-1.877658069133758545e-01,-1.815260469913482499e-01,-1.752862870693206732e-01,-1.690465271472930964e-01,-1.628067672252654918e-01,-1.565670073032379150e-01,-1.503272473812103105e-01,-1.440874874591827337e-01,-1.378477275371551569e-01,-1.316079676151275524e-01,-1.253682076930999756e-01,-1.191284477710723710e-01,-1.128886878490447943e-01,-1.066489279270172175e-01,-1.004091680049896129e-01,-9.416940808296203613e-02,-8.792964816093443159e-02,-8.168988823890685480e-02,-7.545012831687927801e-02,-6.921036839485167347e-02,-6.297060847282409668e-02,-5.673084855079651989e-02,-5.049108862876888759e-02,-4.425132870674131080e-02,-3.801156878471373401e-02,-3.177180886268615723e-02,-2.553204894065858044e-02,-1.929228901863094814e-02,-1.305252909660337135e-02,-6.812769174575794562e-03,-5.730092525482177734e-04,5.666750669479359015e-03,1.190651059150699131e-02,1.814627051353456810e-02,2.438603043556214489e-02,3.062579035758972168e-02,3.686555027961729847e-02,4.310531020164493077e-02,4.934507012367250756e-02,5.558483004570008434e-02,6.182458996772766113e-02,6.806434988975523792e-02,7.430410981178287022e-02,8.054386973381044701e-02,8.678362965583802380e-02,9.302338957786560059e-02,9.926314949989317737e-02,1.055029094219208097e-01,1.117426693439483865e-01,1.179824292659759633e-01,1.242221891880035400e-01,1.304619491100311168e-01,1.367017090320587491e-01,1.429414689540863259e-01,1.491812288761139027e-01,1.554209887981414795e-01,1.616607487201690563e-01,1.679005086421966886e-01,1.741402685642242654e-01,1.803800284862518422e-01,1.866197884082794189e-01,1.928595483303070512e-01,1.990993082523345725e-01,2.053390681743622048e-01,2.115788280963898371e-01,2.178185880184173584e-01,2.240583479404449907e-01,2.302981078624725120e-01,2.365378677845001443e-01,2.427776277065277766e-01,2.490173876285552979e-01,2.552571475505829302e-01,2.614969074726104514e-01,2.677366673946380837e-01,2.739764273166657160e-01,2.802161872386932373e-01,2.864559471607208696e-01,2.926957070827483909e-01,2.989354670047760232e-01,3.051752269268036555e-01,3.114149868488311768e-01
-1.644179970026016235e-01,-1.607758671045303456e-01,-1.571337372064590399e-01,-1.534916073083877619e-01,-1.498494774103164562e-01,-1.462073475122451782e-01,-1.425652176141739003e-01,-1.389230877161025945e-01,-1.352809578180313166e-01,-1.316388279199600109e-01,-1.279966980218887329e-01,-1.243545681238174411e-01,-1.207124382257461492e-01,-1.170703083276748713e-01,-1.134281784296035656e-01,-1.097860485315322876e-01,-1.061439186334609958e-01,-1.025017887353897039e-01,-9.885965883731841208e-02,-9.521752893924713412e-02,-9.157539904117584229e-02,-8.793326914310455045e-02,-8.429113924503325861e-02,-8.064900934696196677e-02,-7.700687944889067493e-02,-7.336474955081939697e-02,-6.972261965274810513e-02,-6.608048975467681330e-02,-6.243835985660552146e-02,-5.879622995853422962e-02,-5.515410006046295166e-02,-5.151197016239165982e-02,-4.786984026432036798e-02,-4.422771036624907615e-02,-4.058558046817778431e-02,-3.694345057010650635e-02,-3.330132067203520063e-02,-2.965919077396392267e-02,-2.601706087589264471e-02,-2.237493097782133900e-02,-1.873280107975006104e-02,-1.509067118167875532e-02,-1.144854128360747736e-02,-7.806411385536199399e-03,-4.164281487464893683e-03,-5.221515893936157227e-04,3.119978308677689993e-03,6.762108206748967953e-03,1.040423810482027367e-02,1.404636800289155163e-02,1.768849790096282959e-02,2.133062779903413531e-02,2.497275769710541327e-02,2.861488759517671898e-02,3.225701749324799694e-02,3.589914739131927490e-02,3.954127728939058062e-02,4.318340718746185858e-02,4.682553708553316429e-02,5.046766698360444225e-02,5.410979688167572021e-02,5.775192677974702593e-02,6.139405667781830389e-02,6.503618657588960961e-02,6.867831647396088757e-02,7.232044637203216553e-02,7.596257627010347124e-02,7.960470616817474920e-02,8.324683606624605492e-02,8.688896596431733288e-02,9.053109586238861084e-02,9.417322576045988880e-02,9.781535565853122227e-02,1.014574855566025002e-01,1.050996154546737782e-01,1.087417453527450562e-01,1.123838752508163341e-01,1.160260051488876676e-01,1.196681350469589455e-01,1.233102649450302235e-01,1.269523948431015015e-01,1.305945247411727794e-01,1.342366546392441129e-01,1.378787845373153909e-01,1.415209144353866688e-01,1.451630443334579468e-01,1.488051742315292247e-01,1.524473041296005582e-01,1.560894340276718362e-01,1.597315639257431141e-01,1.633736938238143921e-01,1.670158237218856701e-01,1.706579536199570035e-01,1.743000835180282815e-01,1.779422134160995594e-01,1.815843433141708374e-01,1.852264732122421709e-01,1.888686031103134488e-01,1.925107330083847268e-01,1.961528629064560048e-01,1.997949928045272827e-01
-1.468719959259033203e+00,-1.446350799798965525e+00,-1.423981640338897625e+00,-1.401612480878829947e+00,-1.379243321418762269e+00,-1.356874161958694369e+00,-1.334505002498626691e+00,-1.312135843038559013e+00,-1.289766683578491335e+00,-1.267397524118423435e+00,-1.245028364658355757e+00,-1.222659205198287857e+00,-1.200290045738220179e+00,-1.177920886278152501e+00,-1.155551726818084823e+00,-1.133182567358016923e+00,-1.110813407897949245e+00,-1.088444248437881567e+00,-1.066075088977813667e+00,-1.043705929517745989e+00,-1.021336770057678311e+00,-9.989676105976105225e-01,-9.765984511375427335e-01,-9.542292916774750555e-01,-9.318601322174072665e-01,-9.094909727573394775e-01,-8.871218132972717996e-01,-8.647526538372040106e-01,-8.423834943771362216e-01,-8.200143349170685436e-01,-7.976451754570007546e-01,-7.752760159969330767e-01,-7.529068565368652877e-01,-7.305376970767974987e-01,-7.081685376167298207e-01,-6.857993781566620317e-01,-6.634302186965943537e-01,-6.410610592365265648e-01,-6.186918997764587758e-01,-5.963227403163910978e-01,-5.739535808563233088e-01,-5.515844213962555198e-01,-5.292152619361878418e-01,-5.068461024761200528e-01,-4.844769430160522639e-01,-4.621077835559845859e-01,-4.397386240959169079e-01,-4.173694646358490079e-01,-3.950003051757813299e-01,-3.726311457157136520e-01,-3.502619862556457520e-01,-3.278928267955780740e-01,-3.055236673355103960e-01,-2.831545078754424960e-01,-2.607853484153748180e-01,-2.384161889553071401e-01,-2.160470294952392400e-01,-1.936778700351715621e-01,-1.713087105751038841e-01,-1.489395511150362061e-01,-1.265703916549683061e-01,-1.042012321949006282e-01,-8.183207273483295019e-02,-5.946291327476505018e-02,-3.709375381469737221e-02,-1.472459435462969424e-02,7.644565105438205777e-03,3.001372456550588375e-02,5.238288402557356171e-02,7.475204348564146173e-02,9.712120294570913970e-02,1.194903624057768177e-01,1.418595218658444956e-01,1.642286813259123956e-01,1.865978407859800736e-01,2.089670002460477516e-01,2.313361597061156516e-01,2.537053191661833296e-01,2.760744786262510075e-01,2.984436380863189076e-01,3.208127975463865855e-01,3.431819570064542635e-01,3.655511164665221635e-01,3.879202759265898415e-01,4.102894353866575194e-01,4.326585948467254195e-01,4.550277543067930974e-01,4.773969137668607754e-01,4.997660732269286754e-01,5.221352326869963534e-01,5.445043921470640313e-01,5.668735516071317093e-01,5.892427110671993873e-01,6.116118705272675093e-01,6.339810299873351873e-01,6.563501894474028653e-01,6.787193489074705433e-01,7.010885083675382212e-01,7.234576678276058992e-01,7.458268272876735772e-01,7.681959867477416992e-01
0.000000000000000000e+00,1.626890036277473068e-05,3.253780072554946135e-05,4.880670108832418864e-05,6.507560145109892271e-05,8.134450181387365678e-05,9.761340217664837729e-05,1.138823025394231114e-04,1.301512029021978454e-04,1.464201032649725795e-04,1.626890036277473136e-04,1.789579039905220476e-04,1.952268043532967546e-04,2.114957047160714886e-04,2.277646050788462227e-04,2.440335054416209568e-04,2.603024058043956908e-04,2.765713061671704249e-04,2.928402065299451590e-04,3.091091068927198930e-04,3.253780072554946271e-04,3.416469076182693612e-04,3.579158079810440952e-04,3.741847083438188293e-04,3.904536087065935092e-04,4.067225090693682432e-04,4.229914094321429773e-04,4.392603097949177113e-04,4.555292101576924454e-04,4.717981105204671795e-04,4.880670108832419135e-04,5.043359112460166476e-04,5.206048116087913817e-04,5.368737119715661157e-04,5.531426123343408498e-04,5.694115126971155839e-04,5.856804130598903179e-04,6.019493134226650520e-04,6.182182137854397861e-04,6.344871141482145201e-04,6.507560145109892542e-04,6.670249148737639883e-04,6.832938152365387223e-04,6.995627155993134564e-04,7.158316159620881905e-04,7.321005163248629245e-04,7.483694166876376586e-04,7.646383170504123927e-04,7.809072174131870183e-04,7.971761177759617524e-04,8.134450181387364864e-04,8.297139185015112205e-04,8.459828188642859546e-04,8.622517192270606886e-04,8.785206195898354227e-04,8.947895199526101568e-04,9.110584203153848908e-04,9.273273206781596249e-04,9.435962210409343590e-04,9.598651214037090930e-04,9.761340217664838271e-04,9.924029221292586696e-04,1.008671822492033295e-03,1.024940722854808138e-03,1.041209623217582763e-03,1.057478523580357389e-03,1.073747423943132231e-03,1.090016324305906857e-03,1.106285224668681700e-03,1.122554125031456325e-03,1.138823025394231168e-03,1.155091925757005793e-03,1.171360826119780636e-03,1.187629726482555262e-03,1.203898626845330104e-03,1.220167527208104730e-03,1.236436427570879572e-03,1.252705327933654198e-03,1.268974228296429040e-03,1.285243128659203666e-03,1.301512029021978508e-03,1.317780929384753134e-03,1.334049829747527977e-03,1.350318730110302602e-03,1.366587630473077445e-03,1.382856530835852070e-03,1.399125431198626913e-03,1.415394331561401538e-03,1.431663231924176381e-03,1.447932132286951007e-03,1.464201032649725849e-03,1.480469933012500475e-03,1.496738833375275317e-03,1.513007733738049943e-03,1.529276634100824785e-03,1.545545534463599411e-03,1.561814434826374037e-03,1.578083335189148879e-03,1.594352235551923505e-03,1.610621135914698347e-03,1.626890036277472973e-03
-3.454040052019990981e-05,-3.011949662322876785e-05,-2.569859272625762929e-05,-2.127768882928649072e-05,-1.685678493231534877e-05,-1.243588103534420681e-05,-8.014977138373068245e-06,-3.594073241401929679e-06,8.268306555692122748e-07,5.247734552540354229e-06,9.668638449511496183e-06,1.408954234648263136e-05,1.851044624345377332e-05,2.293135014042491527e-05,2.735225403739605045e-05,3.177315793436719918e-05,3.619406183133833436e-05,4.061496572830946953e-05,4.503586962528061826e-05,4.945677352225175344e-05,5.387767741922290217e-05,5.829858131619403735e-05,6.271948521316517253e-05,6.714038911013632126e-05,7.156129300710745644e-05,7.598219690407859161e-05,8.040310080104974035e-05,8.482400469802087552e-05,8.924490859499201070e-05,9.366581249196315943e-05,9.808671638893430816e-05,1.025076202859054298e-04,1.069285241828765785e-04,1.113494280798477272e-04,1.157703319768188489e-04,1.201912358737899976e-04,1.246121397707611463e-04,1.290330436677322680e-04,1.334539475647034167e-04,1.378748514616745654e-04,1.422957553586457142e-04,1.467166592556168358e-04,1.511375631525879845e-04,1.555584670495591332e-04,1.599793709465302549e-04,1.644002748435014036e-04,1.688211787404725523e-04,1.732420826374436739e-04,1.776629865344148227e-04,1.820838904313859714e-04,1.865047943283570930e-04,1.909256982253282418e-04,1.953466021222993905e-04,1.997675060192705121e-04,2.041884099162416609e-04,2.086093138132128096e-04,2.130302177101839312e-04,2.174511216071550799e-04,2.218720255041262287e-04,2.262929294010973774e-04,2.307138332980685261e-04,2.351347371950396207e-04,2.395556410920107694e-04,2.439765449889819181e-04,2.483974488859530668e-04,2.528183527829242156e-04,2.572392566798953643e-04,2.616601605768665130e-04,2.660810644738376076e-04,2.705019683708087563e-04,2.749228722677799050e-04,2.793437761647510537e-04,2.837646800617222025e-04,2.881855839586933512e-04,2.926064878556644457e-04,2.970273917526355945e-04,3.014482956496067432e-04,3.058691995465778919e-04,3.102901034435490406e-04,3.147110073405201894e-04,3.191319112374913381e-04,3.235528151344624326e-04,3.279737190314335814e-04,3.323946229284047301e-04,3.368155268253758788e-04,3.412364307223470276e-04,3.456573346193181763e-04,3.500782385162892708e-04,3.544991424132604195e-04,3.589200463102315683e-04,3.633409502072027170e-04,3.677618541041738657e-04,3.721827580011450145e-04,3.766036618981161090e-04,3.810245657950872577e-04,3.854454696920584064e-04,3.898663735890295552e-04,3.942872774860007039e-04,3.987081813829718526e-04,4.031290852799430014e-04,4.075499891769140959e-04
0.000000000000000000e+00,5.944300070405006279e-04,1.188860014081001256e-03,1.783290021121501992e-03,2.377720028162002511e-03,2.972150035202503031e-03,3.566580042243003984e-03,4.161010049283504070e-03,4.755440056324005023e-03,5.349870063364505976e-03,5.944300070405006062e-03,6.538730077445507015e-03,7.133160084486007968e-03,7.727590091526508054e-03,8.322020098567008140e-03,8.916450105607509960e-03,9.510880112648010046e-03,1.010531011968851013e-02,1.069974012672901195e-02,1.129417013376951204e-02,1.188860014081001212e-02,1.248303014785051394e-02,1.307746015489101403e-02,1.367189016193151412e-02,1.426632016897201594e-02,1.486075017601251602e-02,1.545518018305301611e-02,1.604961019009351619e-02,1.664404019713401628e-02,1.723847020417451983e-02,1.783290021121501992e-02,1.842733021825552001e-02,1.902176022529602009e-02,1.961619023233652018e-02,2.021062023937702026e-02,2.080505024641752035e-02,2.139948025345802390e-02,2.199391026049852399e-02,2.258834026753902408e-02,2.318277027457952416e-02,2.377720028162002425e-02,2.437163028866052433e-02,2.496606029570102789e-02,2.556049030274152797e-02,2.615492030978202806e-02,2.674935031682252815e-02,2.734378032386302823e-02,2.793821033090352832e-02,2.853264033794403187e-02,2.912707034498453196e-02,2.972150035202503204e-02,3.031593035906553213e-02,3.091036036610603221e-02,3.150479037314653230e-02,3.209922038018703239e-02,3.269365038722753247e-02,3.328808039426803256e-02,3.388251040130853264e-02,3.447694040834903967e-02,3.507137041538953975e-02,3.566580042243003984e-02,3.626023042947053993e-02,3.685466043651104001e-02,3.744909044355154010e-02,3.804352045059204018e-02,3.863795045763254027e-02,3.923238046467304035e-02,3.982681047171354044e-02,4.042124047875404053e-02,4.101567048579454061e-02,4.161010049283504070e-02,4.220453049987554772e-02,4.279896050691604781e-02,4.339339051395654789e-02,4.398782052099704798e-02,4.458225052803754807e-02,4.517668053507804815e-02,4.577111054211854824e-02,4.636554054915904832e-02,4.695997055619954841e-02,4.755440056324004849e-02,4.814883057028054858e-02,4.874326057732104867e-02,4.933769058436154875e-02,4.993212059140205578e-02,5.052655059844255586e-02,5.112098060548305595e-02,5.171541061252355603e-02,5.230984061956405612e-02,5.290427062660455620e-02,5.349870063364505629e-02,5.409313064068555638e-02,5.468756064772605646e-02,5.528199065476655655e-02,5.587642066180705663e-02,5.647085066884755672e-02,5.706528067588806374e-02,5.765971068292856383e-02,5.825414068996906392e-02,5.884857069700956400e-02,5.944300070405006409e-02
-1.329429960605921224e-05,-1.316135660999862086e-05,-1.302841361393802779e-05,-1.289547061787743641e-05,-1.276252762181684334e-05,-1.262958462575625196e-05,-1.249664162969565889e-05,-1.236369863363506752e-05,-1.223075563757447445e-05,-1.209781264151388307e-05,-1.196486964545329169e-05,-1.183192664939269862e-05,-1.169898365333210724e-05,-1.156604065727151417e-05,-1.143309766121092280e-05,-1.130015466515032972e-05,-1.116721166908973835e-05,-1.103426867302914697e-05,-1.090132567696855390e-05,-1.076838268090796252e-05,-1.063543968484736945e-05,-1.050249668878677807e-05,-1.036955369272618500e-05,-1.023661069666559363e-05,-1.010366770060500225e-05,-9.970724704544409178e-06,-9.837781708483816107e-06,-9.704838712423224730e-06,-9.571895716362633353e-06,-9.438952720302040282e-06,-9.306009724241448905e-06,-9.173066728180857528e-06,-9.040123732120264457e-06,-8.907180736059671386e-06,-8.774237739999080009e-06,-8.641294743938488632e-06,-8.508351747877895561e-06,-8.375408751817304184e-06,-8.242465755756712807e-06,-8.109522759696119736e-06,-7.976579763635526665e-06,-7.843636767574935288e-06,-7.710693771514343911e-06,-7.577750775453750840e-06,-7.444807779393159463e-06,-7.311864783332567239e-06,-7.178921787271975015e-06,-7.045978791211382791e-06,-6.913035795150790567e-06,-6.780092799090198343e-06,-6.647149803029606119e-06,-6.514206806969013895e-06,-6.381263810908421671e-06,-6.248320814847830294e-06,-6.115377818787238070e-06,-5.982434822726645846e-06,-5.849491826666053622e-06,-5.716548830605461398e-06,-5.583605834544870021e-06,-5.450662838484276950e-06,-5.317719842423685573e-06,-5.184776846363092502e-06,-5.051833850302501125e-06,-4.918890854241908054e-06,-4.785947858181316677e-06,-4.653004862120725300e-06,-4.520061866060132229e-06,-4.387118869999540852e-06,-4.254175873938947781e-06,-4.121232877878356404e-06,-3.988289881817763332e-06,-3.855346885757171955e-06,-3.722403889696578884e-06,-3.589460893635987507e-06,-3.456517897575396130e-06,-3.323574901514803059e-06,-3.190631905454211682e-06,-3.057688909393618611e-06,-2.924745913333027234e-06,-2.791802917272434163e-06,-2.658859921211842786e-06,-2.525916925151251409e-06,-2.392973929090658338e-06,-2.260030933030066961e-06,-2.127087936969473890e-06,-1.994144940908882513e-06,-1.861201944848289442e-06,-1.728258948787698065e-06,-1.595315952727106688e-06,-1.462372956666513617e-06,-1.329429960605922240e-06,-1.196486964545329169e-06,-1.063543968484737792e-06,-9.306009724241447211e-07,-7.976579763635533441e-07,-6.647149803029602731e-07,-5.317719842423688961e-07,-3.988289881817775191e-07,-2.658859921211844480e-07,-1.329429960605930711e-07,0.000000000000000000e+00
-1.433499960512563121e-06,-1.416946360848214740e-06,-1.400392761183866148e-06,-1.383839161519517768e-06,-1.367285561855169388e-06,-1.350731962190821008e-06,-1.334178362526472416e-06,-1.317624762862124035e-06,-1.301071163197775655e-06,-1.284517563533427063e-06,-1.267963963869078683e-06,-1.251410364204730303e-06,-1.234856764540381922e-06,-1.218303164876033330e-06,-1.201749565211684950e-06,-1.185195965547336570e-06,-1.168642365882988189e-06,-1.152088766218639597e-06,-1.135535166554291217e-06,-1.118981566889942837e-06,-1.102427967225594245e-06,-1.085874367561245865e-06,-1.069320767896897484e-06,-1.052767168232548892e-06,-1.036213568568200512e-06,-1.019659968903852132e-06,-1.003106369239503752e-06,-9.865527695751553714e-07,-9.699991699108067794e-07,-9.534455702464583991e-07,-9.368919705821099130e-07,-9.203383709177615328e-07,-9.037847712534130466e-07,-8.872311715890645605e-07,-8.706775719247161802e-07,-8.541239722603676941e-07,-8.375703725960193138e-07,-8.210167729316708277e-07,-8.044631732673224475e-07,-7.879095736029739613e-07,-7.713559739386255811e-07,-7.548023742742770949e-07,-7.382487746099286088e-07,-7.216951749455802286e-07,-7.051415752812317424e-07,-6.885879756168833622e-07,-6.720343759525348760e-07,-6.554807762881864958e-07,-6.389271766238380096e-07,-6.223735769594895235e-07,-6.058199772951411433e-07,-5.892663776307926571e-07,-5.727127779664442769e-07,-5.561591783020957907e-07,-5.396055786377474105e-07,-5.230519789733989244e-07,-5.064983793090504382e-07,-4.899447796447020580e-07,-4.733911799803536777e-07,-4.568375803160050857e-07,-4.402839806516567054e-07,-4.237303809873083252e-07,-4.071767813229599449e-07,-3.906231816586113529e-07,-3.740695819942629727e-07,-3.575159823299145924e-07,-3.409623826655660004e-07,-3.244087830012176201e-07,-3.078551833368692399e-07,-2.913015836725208596e-07,-2.747479840081722676e-07,-2.581943843438238874e-07,-2.416407846794755071e-07,-2.250871850151269151e-07,-2.085335853507785349e-07,-1.919799856864301546e-07,-1.754263860220817743e-07,-1.588727863577331823e-07,-1.423191866933848021e-07,-1.257655870290364218e-07,-1.092119873646880416e-07,-9.265838770033944956e-08,-7.610478803599106931e-08,-5.955118837164268905e-08,-4.299758870729409704e-08,-2.644398904294571679e-08,-9.890389378597336532e-09,6.663210285751043722e-09,2.321680995009963573e-08,3.977040961444801599e-08,5.632400927879639624e-08,7.287760894314498825e-08,8.943120860749336851e-08,1.059848082718417488e-07,1.225384079361901290e-07,1.390920076005387210e-07,1.556456072648871013e-07,1.721992069292354815e-07,1.887528065935840735e-07,2.053064062579324538e-07,2.218600059222808341e-07
